%time CLK vector_0_5 outpu_analog_source
0.005923 0 -2.9572514453 -1.47862572265
0.005924 0 -2.95629496382 -1.47814748191
0.005925 0 -2.95532797846 -1.47766398923
0.005926 0 -2.95435049266 -1.47717524633
0.005927 0 -2.95336250988 -1.47668125494
0.005928 0 -2.95236403364 -1.47618201682
0.005929 0 -2.95135506748 -1.47567753374
0.00593 0 -2.95033561499 -1.47516780749
0.005931 0 -2.94930567979 -1.47465283989
0.005932 0 -2.94826526554 -1.47413263277
0.005933 0 -2.94721437593 -1.47360718797
0.005934 0 -2.94615301471 -1.47307650735
0.005935 0 -2.94508118564 -1.47254059282
0.005936 0 -2.94399889253 -1.47199944626
0.005937 0 -2.94290613922 -1.47145306961
0.005938 0 -2.94180292961 -1.4709014648
0.005939 0 -2.9406892676 -1.4703446338
0.00594 0 -2.93956515715 -1.46978257858
0.005941 0 -2.93843060227 -1.46921530113
0.005942 0 -2.93728560697 -1.46864280349
0.005943 0 -2.93613017533 -1.46806508767
0.005944 0 -2.93496431146 -1.46748215573
0.005945 0 -2.93378801949 -1.46689400975
0.005946 0 -2.93260130361 -1.4663006518
0.005947 0 -2.93140416803 -1.46570208401
0.005948 0 -2.930196617 -1.4650983085
0.005949 0 -2.92897865482 -1.46448932741
0.00595 0 -2.92775028582 -1.46387514291
0.005951 0 -2.92651151435 -1.46325575717
0.005952 0 -2.92526234482 -1.46263117241
0.005953 0 -2.92400278167 -1.46200139083
0.005954 0 -2.92273282937 -1.46136641468
0.005955 0 -2.92145249243 -1.46072624622
0.005956 0 -2.92016177541 -1.46008088771
0.005957 0 -2.91886068289 -1.45943034145
0.005958 0 -2.91754921949 -1.45877460975
0.005959 0 -2.91622738988 -1.45811369494
0.00596 0 -2.91489519874 -1.45744759937
0.005961 0 -2.91355265082 -1.45677632541
0.005962 0 -2.91219975088 -1.45609987544
0.005963 0 -2.91083650373 -1.45541825187
0.005964 0 -2.90946291421 -1.45473145711
0.005965 0 -2.90807898721 -1.45403949361
0.005966 0 -2.90668472764 -1.45334236382
0.005967 0 -2.90528014045 -1.45264007023
0.005968 0 -2.90386523064 -1.45193261532
0.005969 0 -2.90244000323 -1.45122000162
0.00597 0 -2.90100446329 -1.45050223164
0.005971 0 -2.89955861591 -1.44977930796
0.005972 0 -2.89810246624 -1.44905123312
0.005973 0 -2.89663601945 -1.44831800972
0.005974 0 -2.89515928074 -1.44757964037
0.005975 0 -2.89367225537 -1.44683612769
0.005976 0 -2.89217494862 -1.44608747431
0.005977 0 -2.89066736581 -1.44533368291
0.005978 0 -2.8891495123 -1.44457475615
0.005979 0 -2.88762139347 -1.44381069673
0.00598 0 -2.88608301476 -1.44304150738
0.005981 0 -2.88453438163 -1.44226719082
0.005982 0 -2.88297549959 -1.4414877498
0.005983 0 -2.88140637418 -1.44070318709
0.005984 0 -2.87982701096 -1.43991350548
0.005985 0 -2.87823741556 -1.43911870778
0.005986 0 -2.87663759362 -1.43831879681
0.005987 0 -2.87502755082 -1.43751377541
0.005988 0 -2.87340729289 -1.43670364644
0.005989 0 -2.87177682557 -1.43588841279
0.00599 0 -2.87013615468 -1.43506807734
0.005991 0 -2.86848528602 -1.43424264301
0.005992 0 -2.86682422548 -1.43341211274
0.005993 0 -2.86515297895 -1.43257648947
0.005994 0 -2.86347155236 -1.43173577618
0.005995 0 -2.8617799517 -1.43088997585
0.005996 0 -2.86007818298 -1.43003909149
0.005997 0 -2.85836625223 -1.42918312612
0.005998 0 -2.85664416555 -1.42832208277
0.005999 0 -2.85491192905 -1.42745596452
0.006 1 -2.85316954889 -1.42658477444
0.006001 1 -2.85141703125 -1.42570851562
0.006002 1 -2.84965438237 -1.42482719118
0.006003 1 -2.8478816085 -1.42394080425
0.006004 1 -2.84609871595 -1.42304935798
0.006005 1 -2.84430571105 -1.42215285553
0.006006 1 -2.84250260017 -1.42125130009
0.006007 1 -2.84068938972 -1.42034469486
0.006008 1 -2.83886608614 -1.41943304307
0.006009 1 -2.83703269591 -1.41851634795
0.00601 1 -2.83518922554 -1.41759461277
0.006011 1 -2.83333568158 -1.41666784079
0.006012 1 -2.83147207062 -1.41573603531
0.006013 1 -2.82959839928 -1.41479919964
0.006014 1 -2.82771467422 -1.41385733711
0.006015 1 -2.82582090213 -1.41291045106
0.006016 1 -2.82391708973 -1.41195854487
0.006017 1 -2.8220032438 -1.4110016219
0.006018 1 -2.82007937113 -1.41003968557
0.006019 1 -2.81814547856 -1.40907273928
0.00602 1 -2.81620157296 -1.40810078648
0.006021 1 -2.81424766124 -1.40712383062
0.006022 1 -2.81228375033 -1.40614187517
0.006023 1 -2.81030984723 -1.40515492361
0.006024 1 -2.80832595893 -1.40416297946
0.006025 1 -2.80633209249 -1.40316604624
0.006026 1 -2.80432825499 -1.4021641275
0.006027 1 -2.80231445356 -1.40115722678
0.006028 1 -2.80029069535 -1.40014534767
0.006029 1 -2.79825698754 -1.39912849377
0.00603 1 -2.79621333737 -1.39810666869
0.006031 1 -2.7941597521 -1.39707987605
0.006032 1 -2.79209623902 -1.39604811951
0.006033 1 -2.79002280546 -1.39501140273
0.006034 1 -2.7879394588 -1.3939697294
0.006035 1 -2.78584620642 -1.39292310321
0.006036 1 -2.78374305578 -1.39187152789
0.006037 1 -2.78163001434 -1.39081500717
0.006038 1 -2.77950708962 -1.38975354481
0.006039 1 -2.77737428914 -1.38868714457
0.00604 1 -2.7752316205 -1.38761581025
0.006041 1 -2.77307909131 -1.38653954565
0.006042 1 -2.77091670921 -1.3854583546
0.006043 1 -2.76874448188 -1.38437224094
0.006044 1 -2.76656241705 -1.38328120852
0.006045 1 -2.76437052246 -1.38218526123
0.006046 1 -2.76216880592 -1.38108440296
0.006047 1 -2.75995727522 -1.37997863761
0.006048 1 -2.75773593825 -1.37886796912
0.006049 1 -2.75550480288 -1.37775240144
0.00605 1 -2.75326387705 -1.37663193853
0.006051 1 -2.75101316872 -1.37550658436
0.006052 1 -2.74875268588 -1.37437634294
0.006053 1 -2.74648243657 -1.37324121828
0.006054 1 -2.74420242885 -1.37210121442
0.006055 1 -2.74191267082 -1.37095633541
0.006056 1 -2.73961317063 -1.36980658531
0.006057 1 -2.73730393643 -1.36865196821
0.006058 1 -2.73498497644 -1.36749248822
0.006059 1 -2.73265629889 -1.36632814944
0.00606 1 -2.73031791205 -1.36515895603
0.006061 1 -2.72796982425 -1.36398491212
0.006062 1 -2.72561204381 -1.36280602191
0.006063 1 -2.72324457912 -1.36162228956
0.006064 1 -2.72086743859 -1.3604337193
0.006065 1 -2.71848063066 -1.35924031533
0.006066 1 -2.71608416382 -1.35804208191
0.006067 1 -2.71367804658 -1.35683902329
0.006068 1 -2.71126228748 -1.35563114374
0.006069 1 -2.70883689512 -1.35441844756
0.00607 1 -2.7064018781 -1.35320093905
0.006071 1 -2.70395724509 -1.35197862255
0.006072 1 -2.70150300477 -1.35075150238
0.006073 1 -2.69903916585 -1.34951958292
0.006074 1 -2.69656573709 -1.34828286854
0.006075 1 -2.69408272728 -1.34704136364
0.006076 1 -2.69159014525 -1.34579507262
0.006077 1 -2.68908799984 -1.34454399992
0.006078 1 -2.68657629995 -1.34328814997
0.006079 1 -2.6840550545 -1.34202752725
0.00608 1 -2.68152427245 -1.34076213623
0.006081 1 -2.6789839628 -1.3394919814
0.006082 1 -2.67643413456 -1.33821706728
0.006083 1 -2.67387479681 -1.3369373984
0.006084 1 -2.67130595862 -1.33565297931
0.006085 1 -2.66872762914 -1.33436381457
0.006086 1 -2.66613981751 -1.33306990875
0.006087 1 -2.66354253294 -1.33177126647
0.006088 1 -2.66093578465 -1.33046789232
0.006089 1 -2.6583195819 -1.32915979095
0.00609 1 -2.655693934 -1.327846967
0.006091 1 -2.65305885026 -1.32652942513
0.006092 1 -2.65041434006 -1.32520717003
0.006093 1 -2.64776041278 -1.32388020639
0.006094 1 -2.64509707787 -1.32254853893
0.006095 1 -2.64242434477 -1.32121217238
0.006096 1 -2.63974222299 -1.31987111149
0.006097 1 -2.63705072206 -1.31852536103
0.006098 1 -2.63434985153 -1.31717492577
0.006099 1 -2.63163962101 -1.31581981051
0.0061 1 -2.62892004013 -1.31446002007
0.006101 1 -2.62619111855 -1.31309555927
0.006102 1 -2.62345286596 -1.31172643298
0.006103 1 -2.62070529209 -1.31035264605
0.006104 1 -2.61794840671 -1.30897420336
0.006105 1 -2.61518221962 -1.30759110981
0.006106 1 -2.61240674063 -1.30620337031
0.006107 1 -2.60962197961 -1.3048109898
0.006108 1 -2.60682794646 -1.30341397323
0.006109 1 -2.6040246511 -1.30201232555
0.00611 1 -2.60121210349 -1.30060605175
0.006111 1 -2.59839031363 -1.29919515682
0.006112 1 -2.59555929155 -1.29777964577
0.006113 1 -2.59271904729 -1.29635952365
0.006114 1 -2.58986959096 -1.29493479548
0.006115 1 -2.58701093267 -1.29350546634
0.006116 1 -2.58414308259 -1.29207154129
0.006117 1 -2.5812660509 -1.29063302545
0.006118 1 -2.57837984783 -1.28918992391
0.006119 1 -2.57548448363 -1.28774224181
0.00612 1 -2.57257996858 -1.28628998429
0.006121 1 -2.56966631301 -1.28483315651
0.006122 1 -2.56674352728 -1.28337176364
0.006123 1 -2.56381162176 -1.28190581088
0.006124 1 -2.56087060687 -1.28043530343
0.006125 1 -2.55792049306 -1.27896024653
0.006126 1 -2.55496129082 -1.27748064541
0.006127 1 -2.55199301065 -1.27599650533
0.006128 1 -2.54901566311 -1.27450783156
0.006129 1 -2.54602925878 -1.27301462939
0.00613 1 -2.54303380826 -1.27151690413
0.006131 1 -2.54002932219 -1.27001466109
0.006132 1 -2.53701581126 -1.26850790563
0.006133 1 -2.53399328616 -1.26699664308
0.006134 1 -2.53096175765 -1.26548087882
0.006135 1 -2.52792123648 -1.26396061824
0.006136 1 -2.52487173347 -1.26243586673
0.006137 1 -2.52181325944 -1.26090662972
0.006138 1 -2.51874582527 -1.25937291264
0.006139 1 -2.51566944186 -1.25783472093
0.00614 1 -2.51258412013 -1.25629206006
0.006141 1 -2.50948987104 -1.25474493552
0.006142 1 -2.5063867056 -1.2531933528
0.006143 1 -2.50327463482 -1.25163731741
0.006144 1 -2.50015366976 -1.25007683488
0.006145 1 -2.49702382152 -1.24851191076
0.006146 1 -2.49388510121 -1.24694255061
0.006147 1 -2.49073751999 -1.24536875999
0.006148 1 -2.48758108904 -1.24379054452
0.006149 1 -2.48441581956 -1.24220790978
0.00615 1 -2.48124172282 -1.24062086141
0.006151 1 -2.47805881009 -1.23902940505
0.006152 1 -2.47486709267 -1.23743354634
0.006153 1 -2.47166658192 -1.23583329096
0.006154 1 -2.46845728919 -1.23422864459
0.006155 1 -2.46523922589 -1.23261961294
0.006156 1 -2.46201240346 -1.23100620173
0.006157 1 -2.45877683335 -1.22938841668
0.006158 1 -2.45553252708 -1.22776626354
0.006159 1 -2.45227949616 -1.22613974808
0.00616 1 -2.44901775215 -1.22450887608
0.006161 1 -2.44574730664 -1.22287365332
0.006162 1 -2.44246817126 -1.22123408563
0.006163 1 -2.43918035765 -1.21959017882
0.006164 1 -2.43588387749 -1.21794193874
0.006165 1 -2.4325787425 -1.21628937125
0.006166 1 -2.42926496442 -1.21463248221
0.006167 1 -2.42594255502 -1.21297127751
0.006168 1 -2.42261152611 -1.21130576306
0.006169 1 -2.41927188953 -1.20963594476
0.00617 1 -2.41592365713 -1.20796182857
0.006171 1 -2.41256684083 -1.20628342041
0.006172 1 -2.40920145253 -1.20460072627
0.006173 1 -2.40582750421 -1.20291375211
0.006174 1 -2.40244500785 -1.20122250392
0.006175 1 -2.39905397546 -1.19952698773
0.006176 1 -2.3956544191 -1.19782720955
0.006177 1 -2.39224635084 -1.19612317542
0.006178 1 -2.3888297828 -1.1944148914
0.006179 1 -2.38540472711 -1.19270236356
0.00618 1 -2.38197119594 -1.19098559797
0.006181 1 -2.3785292015 -1.18926460075
0.006182 1 -2.375078756 -1.187539378
0.006183 1 -2.37161987172 -1.18580993586
0.006184 1 -2.36815256093 -1.18407628047
0.006185 1 -2.36467683597 -1.18233841799
0.006186 1 -2.36119270918 -1.18059635459
0.006187 1 -2.35770019293 -1.17885009647
0.006188 1 -2.35419929965 -1.17709964982
0.006189 1 -2.35069004175 -1.17534502088
0.00619 1 -2.34717243173 -1.17358621586
0.006191 1 -2.34364648207 -1.17182324103
0.006192 1 -2.3401122053 -1.17005610265
0.006193 1 -2.33656961398 -1.16828480699
0.006194 1 -2.33301872069 -1.16650936035
0.006195 1 -2.32945953806 -1.16472976903
0.006196 1 -2.32589207873 -1.16294603936
0.006197 1 -2.32231635537 -1.16115817768
0.006198 1 -2.31873238069 -1.15936619034
0.006199 1 -2.31514016742 -1.15757008371
0.0062 1 -2.31153972833 -1.15576986416
0.006201 1 -2.3079310762 -1.1539655381
0.006202 1 -2.30431422387 -1.15215711194
0.006203 1 -2.30068918418 -1.15034459209
0.006204 1 -2.29705597001 -1.148527985
0.006205 1 -2.29341459427 -1.14670729713
0.006206 1 -2.2897650699 -1.14488253495
0.006207 1 -2.28610740986 -1.14305370493
0.006208 1 -2.28244162716 -1.14122081358
0.006209 1 -2.27876773481 -1.1393838674
0.00621 1 -2.27508574587 -1.13754287293
0.006211 1 -2.27139567342 -1.13569783671
0.006212 1 -2.26769753057 -1.13384876529
0.006213 1 -2.26399133047 -1.13199566523
0.006214 1 -2.26027708628 -1.13013854314
0.006215 1 -2.25655481119 -1.1282774056
0.006216 1 -2.25282451844 -1.12641225922
0.006217 1 -2.24908622128 -1.12454311064
0.006218 1 -2.24533993298 -1.12266996649
0.006219 1 -2.24158566687 -1.12079283343
0.00622 1 -2.23782343627 -1.11891171814
0.006221 1 -2.23405325456 -1.11702662728
0.006222 1 -2.23027513514 -1.11513756757
0.006223 1 -2.22648909142 -1.11324454571
0.006224 1 -2.22269513686 -1.11134756843
0.006225 1 -2.21889328494 -1.10944664247
0.006226 1 -2.21508354916 -1.10754177458
0.006227 1 -2.21126594307 -1.10563297153
0.006228 1 -2.20744048022 -1.10372024011
0.006229 1 -2.20360717422 -1.10180358711
0.00623 1 -2.19976603867 -1.09988301933
0.006231 1 -2.19591708723 -1.09795854361
0.006232 1 -2.19206033357 -1.09603016678
0.006233 1 -2.1881957914 -1.0940978957
0.006234 1 -2.18432347444 -1.09216173722
0.006235 1 -2.18044339646 -1.09022169823
0.006236 1 -2.17655557124 -1.08827778562
0.006237 1 -2.1726600126 -1.0863300063
0.006238 1 -2.16875673437 -1.08437836718
0.006239 1 -2.16484575043 -1.08242287521
0.00624 1 -2.16092707466 -1.08046353733
0.006241 1 -2.15700072101 -1.0785003605
0.006242 1 -2.1530667034 -1.0765333517
0.006243 1 -2.14912503583 -1.07456251791
0.006244 1 -2.14517573229 -1.07258786615
0.006245 1 -2.14121880683 -1.07060940341
0.006246 1 -2.13725427349 -1.06862713675
0.006247 1 -2.13328214637 -1.06664107319
0.006248 1 -2.12930243958 -1.06465121979
0.006249 1 -2.12531516725 -1.06265758363
0.00625 1 -2.12132034356 -1.06066017178
0.006251 1 -2.1173179827 -1.05865899135
0.006252 1 -2.11330809889 -1.05665404944
0.006253 1 -2.10929070637 -1.05464535318
0.006254 1 -2.10526581942 -1.05263290971
0.006255 1 -2.10123345235 -1.05061672618
0.006256 1 -2.09719361948 -1.04859680974
0.006257 1 -2.09314633515 -1.04657316758
0.006258 1 -2.08909161377 -1.04454580688
0.006259 1 -2.08502946972 -1.04251473486
0.00626 1 -2.08095991744 -1.04047995872
0.006261 1 -2.07688297139 -1.0384414857
0.006262 1 -2.07279864606 -1.03639932303
0.006263 1 -2.06870695597 -1.03435347798
0.006264 1 -2.06460791563 -1.03230395782
0.006265 1 -2.06050153963 -1.03025076982
0.006266 1 -2.05638784255 -1.02819392128
0.006267 1 -2.05226683901 -1.02613341951
0.006268 1 -2.04813854365 -1.02406927183
0.006269 1 -2.04400297114 -1.02200148557
0.00627 1 -2.03986013617 -1.01993006808
0.006271 1 -2.03571005346 -1.01785502673
0.006272 1 -2.03155273775 -1.01577636888
0.006273 1 -2.02738820383 -1.01369410192
0.006274 1 -2.02321646648 -1.01160823324
0.006275 1 -2.01903754053 -1.00951877026
0.006276 1 -2.01485144082 -1.00742572041
0.006277 1 -2.01065818224 -1.00532909112
0.006278 1 -2.00645777967 -1.00322888983
0.006279 1 -2.00225024804 -1.00112512402
0.00628 1 -1.9980356023 -0.999017801151
0.006281 1 -1.99381385743 -0.996906928717
0.006282 1 -1.98958502843 -0.994792514215
0.006283 1 -1.98534913032 -0.99267456516
0.006284 1 -1.98110617815 -0.990553089076
0.006285 1 -1.976856187 -0.988428093501
0.006286 1 -1.97259917197 -0.986299585984
0.006287 1 -1.96833514818 -0.98416757409
0.006288 1 -1.96406413079 -0.982032065393
0.006289 1 -1.95978613496 -0.97989306748
0.00629 1 -1.9555011759 -0.977750587951
0.006291 1 -1.95120926884 -0.97560463442
0.006292 1 -1.94691042902 -0.97345521451
0.006293 1 -1.94260467172 -0.971302335859
0.006294 1 -1.93829201223 -0.969146006115
0.006295 1 -1.93397246588 -0.966986232941
0.006296 1 -1.92964604802 -0.964823024011
0.006297 1 -1.92531277402 -0.962656387009
0.006298 1 -1.92097265927 -0.960486329635
0.006299 1 -1.9166257192 -0.958312859599
0.0063 1 -1.91227196925 -0.956135984623
0.006301 1 -1.90791142488 -0.953955712442
0.006302 1 -1.9035441016 -0.951772050802
0.006303 1 -1.89917001492 -0.949585007462
0.006304 1 -1.89478918039 -0.947394590193
0.006305 1 -1.89040161356 -0.945200806778
0.006306 1 -1.88600733002 -0.943003665011
0.006307 1 -1.8816063454 -0.940803172698
0.006308 1 -1.87719867532 -0.938599337659
0.006309 1 -1.87278433545 -0.936392167723
0.00631 1 -1.86836334146 -0.934181670732
0.006311 1 -1.86393570908 -0.931967854542
0.006312 1 -1.85950145403 -0.929750727016
0.006313 1 -1.85506059207 -0.927530296034
0.006314 1 -1.85061313897 -0.925306569485
0.006315 1 -1.84615911054 -0.923079555269
0.006316 1 -1.8416985226 -0.920849261299
0.006317 1 -1.837231391 -0.918615695499
0.006318 1 -1.83275773161 -0.916378865806
0.006319 1 -1.82827756034 -0.914138780168
0.00632 1 -1.82379089308 -0.911895446542
0.006321 1 -1.8192977458 -0.9096488729
0.006322 1 -1.81479813445 -0.907399067225
0.006323 1 -1.81029207502 -0.905146037509
0.006324 1 -1.80577958352 -0.902889791758
0.006325 1 -1.80126067598 -0.900630337989
0.006326 1 -1.79673536846 -0.898367684229
0.006327 1 -1.79220367704 -0.896101838518
0.006328 1 -1.78766561781 -0.893832808907
0.006329 1 -1.78312120691 -0.891560603457
0.00633 1 -1.77857046048 -0.889285230242
0.006331 1 -1.77401339469 -0.887006697346
0.006332 1 -1.76945002573 -0.884725012865
0.006333 1 -1.76488036981 -0.882440184906
0.006334 1 -1.76030444318 -0.880152221588
0.006335 1 -1.75572226208 -0.877861131038
0.006336 1 -1.7511338428 -0.875566921399
0.006337 1 -1.74653920164 -0.873269600821
0.006338 1 -1.74193835493 -0.870969177466
0.006339 1 -1.73733131902 -0.868665659509
0.00634 1 -1.73271811027 -0.866359055133
0.006341 1 -1.72809874507 -0.864049372535
0.006342 1 -1.72347323984 -0.861736619921
0.006343 1 -1.71884161102 -0.859420805508
0.006344 1 -1.71420387505 -0.857101937524
0.006345 1 -1.70956004842 -0.854780024208
0.006346 1 -1.70491014762 -0.85245507381
0.006347 1 -1.70025418918 -0.850127094592
0.006348 1 -1.69559218965 -0.847796094824
0.006349 1 -1.69092416558 -0.845462082788
0.00635 1 -1.68625013356 -0.843125066778
0.006351 1 -1.68157011019 -0.840785055097
0.006352 1 -1.67688411212 -0.838442056059
0.006353 1 -1.67219215598 -0.836096077989
0.006354 1 -1.66749425844 -0.833747129222
0.006355 1 -1.66279043621 -0.831395218105
0.006356 1 -1.65808070599 -0.829040352993
0.006357 1 -1.65336508451 -0.826682542255
0.006358 1 -1.64864358853 -0.824321794266
0.006359 1 -1.64391623483 -0.821958117416
0.00636 1 -1.6391830402 -0.819591520101
0.006361 1 -1.63444402146 -0.817222010732
0.006362 1 -1.62969919545 -0.814849597727
0.006363 1 -1.62494857903 -0.812474289515
0.006364 1 -1.62019218907 -0.810096094536
0.006365 1 -1.61543004248 -0.80771502124
0.006366 1 -1.61066215617 -0.805331078087
0.006367 1 -1.60588854709 -0.802944273547
0.006368 1 -1.6011092322 -0.8005546161
0.006369 1 -1.59632422848 -0.798162114238
0.00637 1 -1.59153355292 -0.79576677646
0.006371 1 -1.58673722256 -0.793368611278
0.006372 1 -1.58193525443 -0.790967627213
0.006373 1 -1.57712766559 -0.788563832795
0.006374 1 -1.57231447313 -0.786157236565
0.006375 1 -1.56749569415 -0.783747847074
0.006376 1 -1.56267134576 -0.781335672882
0.006377 1 -1.55784144512 -0.778920722561
0.006378 1 -1.55300600938 -0.776503004691
0.006379 1 -1.54816505572 -0.774082527861
0.00638 1 -1.54331860134 -0.771659300672
0.006381 1 -1.53846666347 -0.769233331734
0.006382 1 -1.53360925933 -0.766804629667
0.006383 1 -1.5287464062 -0.7643732031
0.006384 1 -1.52387812134 -0.761939060671
0.006385 1 -1.51900442206 -0.75950221103
0.006386 1 -1.51412532567 -0.757062662834
0.006387 1 -1.5092408495 -0.754620424752
0.006388 1 -1.50435101092 -0.752175505461
0.006389 1 -1.4994558273 -0.749727913648
0.00639 1 -1.49455531602 -0.747277658009
0.006391 1 -1.4896494945 -0.744824747251
0.006392 1 -1.48473838018 -0.742369190088
0.006393 1 -1.47982199049 -0.739910995245
0.006394 1 -1.47490034291 -0.737450171457
0.006395 1 -1.46997345493 -0.734986727466
0.006396 1 -1.46504134405 -0.732520672027
0.006397 1 -1.4601040278 -0.730052013899
0.006398 1 -1.45516152371 -0.727580761856
0.006399 1 -1.45021384935 -0.725106924677
0.0064 1 -1.44526102231 -0.722630511153
0.006401 1 -1.44030306016 -0.720151530081
0.006402 1 -1.43533998054 -0.71766999027
0.006403 1 -1.43037180107 -0.715185900537
0.006404 1 -1.42539853942 -0.712699269708
0.006405 1 -1.42042021324 -0.710210106618
0.006406 1 -1.41543684022 -0.707718420112
0.006407 1 -1.41044843808 -0.705224219042
0.006408 1 -1.40545502454 -0.702727512271
0.006409 1 -1.40045661734 -0.700228308669
0.00641 1 -1.39545323423 -0.697726617116
0.006411 1 -1.390444893 -0.695222446501
0.006412 1 -1.38543161144 -0.692715805722
0.006413 1 -1.38041340737 -0.690206703684
0.006414 1 -1.37539029861 -0.687695149303
0.006415 1 -1.370362303 -0.685181151501
0.006416 1 -1.36532943843 -0.682664719213
0.006417 1 -1.36029172276 -0.680145861378
0.006418 1 -1.35524917389 -0.677624586947
0.006419 1 -1.35020180975 -0.675100904877
0.00642 1 -1.34514964827 -0.672574824135
0.006421 1 -1.34009270739 -0.670046353697
0.006422 1 -1.33503100509 -0.667515502546
0.006423 1 -1.32996455935 -0.664982279676
0.006424 1 -1.32489338817 -0.662446694085
0.006425 1 -1.31981750957 -0.659908754784
0.006426 1 -1.31473694158 -0.65736847079
0.006427 1 -1.30965170226 -0.654825851128
0.006428 1 -1.30456180967 -0.652280904833
0.006429 1 -1.2994672819 -0.649733640948
0.00643 1 -1.29436813704 -0.647184068521
0.006431 1 -1.28926439323 -0.644632196614
0.006432 1 -1.28415606858 -0.642078034291
0.006433 1 -1.27904318126 -0.63952159063
0.006434 1 -1.27392574942 -0.636962874711
0.006435 1 -1.26880379126 -0.634401895628
0.006436 1 -1.26367732496 -0.631838662479
0.006437 1 -1.25854636874 -0.629273184371
0.006438 1 -1.25341094084 -0.62670547042
0.006439 1 -1.2482710595 -0.62413552975
0.00644 1 -1.24312674298 -0.62156337149
0.006441 1 -1.23797800956 -0.618989004781
0.006442 1 -1.23282487754 -0.616412438768
0.006443 1 -1.22766736522 -0.613833682608
0.006444 1 -1.22250549092 -0.611252745461
0.006445 1 -1.217339273 -0.608669636499
0.006446 1 -1.2121687298 -0.6060843649
0.006447 1 -1.2069938797 -0.603496939848
0.006448 1 -1.20181474108 -0.600907370538
0.006449 1 -1.19663133234 -0.59831566617
0.00645 1 -1.1914436719 -0.595721835952
0.006451 1 -1.1862517782 -0.593125889101
0.006452 1 -1.18105566968 -0.590527834841
0.006453 1 -1.1758553648 -0.587927682401
0.006454 1 -1.17065088204 -0.585325441021
0.006455 1 -1.16544223989 -0.582721119947
0.006456 1 -1.16022945686 -0.580114728432
0.006457 1 -1.15501255147 -0.577506275736
0.006458 1 -1.14979154226 -0.574895771128
0.006459 1 -1.14456644777 -0.572283223883
0.00646 1 -1.13933728657 -0.569668643283
0.006461 1 -1.13410407724 -0.567052038618
0.006462 1 -1.12886683837 -0.564433419185
0.006463 1 -1.12362558858 -0.561812794288
0.006464 1 -1.11838034648 -0.559190173239
0.006465 1 -1.11313113071 -0.556565565356
0.006466 1 -1.10787795993 -0.553938979963
0.006467 1 -1.10262085279 -0.551310426394
0.006468 1 -1.09735982798 -0.548679913988
0.006469 1 -1.09209490418 -0.546047452091
0.00647 1 -1.08682610011 -0.543413050057
0.006471 1 -1.08155343449 -0.540776717245
0.006472 1 -1.07627692605 -0.538138463023
0.006473 1 -1.07099659353 -0.535498296765
0.006474 1 -1.0657124557 -0.532856227851
0.006475 1 -1.06042453134 -0.530212265669
0.006476 1 -1.05513283922 -0.527566419612
0.006477 1 -1.04983739817 -0.524918699083
0.006478 1 -1.04453822697 -0.522269113487
0.006479 1 -1.03923534448 -0.51961767224
0.00648 1 -1.03392876952 -0.516964384762
0.006481 1 -1.02861852096 -0.51430926048
0.006482 1 -1.02330461766 -0.511652308828
0.006483 1 -1.01798707849 -0.508993539247
0.006484 1 -1.01266592237 -0.506332961183
0.006485 1 -1.00734116818 -0.503670584089
0.006486 1 -1.00201283485 -0.501006417425
0.006487 1 -0.996680941314 -0.498340470657
0.006488 1 -0.991345506514 -0.495672753257
0.006489 1 -0.986006549408 -0.493003274704
0.00649 1 -0.980664088965 -0.490332044482
0.006491 1 -0.975318144167 -0.487659072083
0.006492 1 -0.969968734008 -0.484984367004
0.006493 1 -0.964615877495 -0.482307938748
0.006494 1 -0.959259593648 -0.479629796824
0.006495 1 -0.953899901497 -0.476949950749
0.006496 1 -0.948536820086 -0.474268410043
0.006497 1 -0.94317036847 -0.471585184235
0.006498 1 -0.937800565716 -0.468900282858
0.006499 1 -0.932427430904 -0.466213715452
0.0065 0 -0.927050983125 -0.463525491562
0.006501 0 -0.921671241481 -0.46083562074
0.006502 0 -0.916288225087 -0.458144112543
0.006503 0 -0.910901953069 -0.455450976534
0.006504 0 -0.905512444565 -0.452756222282
0.006505 0 -0.900119718724 -0.450059859362
0.006506 0 -0.894723794707 -0.447361897353
0.006507 0 -0.889324691685 -0.444662345843
0.006508 0 -0.883922428843 -0.441961214421
0.006509 0 -0.878517025374 -0.439258512687
0.00651 0 -0.873108500485 -0.436554250242
0.006511 0 -0.867696873392 -0.433848436696
0.006512 0 -0.862282163322 -0.431141081661
0.006513 0 -0.856864389516 -0.428432194758
0.006514 0 -0.851443571222 -0.425721785611
0.006515 0 -0.8460197277 -0.42300986385
0.006516 0 -0.840592878223 -0.420296439112
0.006517 0 -0.835163042072 -0.417581521036
0.006518 0 -0.829730238539 -0.41486511927
0.006519 0 -0.824294486928 -0.412147243464
0.00652 0 -0.818855806552 -0.409427903276
0.006521 0 -0.813414216735 -0.406707108367
0.006522 0 -0.807969736811 -0.403984868406
0.006523 0 -0.802522386125 -0.401261193063
0.006524 0 -0.797072184032 -0.398536092016
0.006525 0 -0.791619149896 -0.395809574948
0.006526 0 -0.786163303093 -0.393081651546
0.006527 0 -0.780704663007 -0.390352331503
0.006528 0 -0.775243249033 -0.387621624516
0.006529 0 -0.769779080576 -0.384889540288
0.00653 0 -0.76431217705 -0.382156088525
